nome_armazenador,estado,municipio,nome_geradora_residuo,residuo,ano,nome_distribuidor,quantidade,unidade
ROBERTO GRILE ME,SAO PAULO,RIBEIRAO PRETO,FERTIGRAN FERTILIZANTES VALE DO RIO GRANDE LTDA,Plasticos,2020,ROBERTO GRILE ME,2176.0,kilogramas (kg)
ROBERTO GRILE ME,SAO PAULO,RIBEIRAO PRETO,JF PASQUA CONDUTORES ELÉTRICOS LTDA,Metais e derivados,2020,ROBERTO GRILE ME,16690.0,kilogramas (kg)
ROBERTO GRILE ME,SAO PAULO,RIBEIRAO PRETO,ROBERTO GRILE ME,Metais e derivados,2020,ROBERTO GRILE ME,10000.0,kilogramas (kg)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,COLOMBO AUTO POSTO POTIRENDABA LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,866.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AUTO POSTO NATURE LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,500.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AVIP - COMÉRCIO DE PRODUTOS DE PETRÓLEO LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,1308.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AUTO POSTO SALOME LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,820.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,VENI COMÉRCIO DE COMBUSTÍVEIS LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,1434.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AUTO POSTO CENTRAL DE CATANDUVA LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,623.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AUTO POSTO PASSARELLA DE MIRASSOL LTDA.,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,1460.0,Litro (L)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AUTO POSTO PASSARELLA DE MIRASSOL LTDA.,Oleos (kg),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,74.0,kilogramas (kg)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,MANFRIN E MARTANI & CIA LTDA,Oleos (L),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,500.0,Litro (L)
WJ LUBRIFICANTES LTDA - EPP,SAO PAULO,REGENTE FEIJO,RAIZEN COMBUSTIVEIS S.A.,Oleos (L),2021,WJ LUBRIFICANTES LTDA - EPP,5900.0,Litro (L)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO NARANJÃO LTDA,Oleos (kg),2020,CENTRAL DE TRATAMENTO DE RESÍDUOS BURITI S.A.,840.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,POSTO AVENIDA SAUDADE RIO PRETO LTDA,Oleos (kg),2020,CENTRAL DE TRATAMENTO DE RESÍDUOS BURITI S.A.,840.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO MATSUBARA LTDA,Oleos (kg),2021,MEJAN & MEJAN LTDA.,1200.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,SS AGRO IMPLEMENTOS RODOVIARIOS LTDA,Oleos (L),2022,MEJAN & MEJAN LTDA.,400.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,JAMPAC INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,Oleos (L),2021,TGA TECH GESTÃO AMBIENTAL LTDA,240.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,SPF DO BRASIL INDUSTRIA E COMERCIO LTDA,Oleos (L),2021,TGA TECH GESTÃO AMBIENTAL LTDA,66.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FERTIPAR BANDEIRANTES LTDA,Oleos (L),2021,TGA TECH GESTÃO AMBIENTAL LTDA,132.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,RHODIO INDÚSTRIA E COMÉRCIO DE ARTEFATOS DE METAIS LTDA EPP,Oleos (L),2021,TGA TECH GESTÃO AMBIENTAL LTDA,154.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,LKV INDUSTRIA E COMERCIO DE METAIS LTDA,Oleos (L),2021,TGA TECH GESTÃO AMBIENTAL LTDA,1797.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,MACLEAN POWER SYSTEMS DO BRASIL LTDA,Oleos (L),2021,TGA TECH GESTÃO AMBIENTAL LTDA,24776.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,FERTIPAR BANDEIRANTES LTDA,Oleos (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,152.0,Litro (L)
TGA TECH GESTÃO AMBIENTAL LTDA,SAO PAULO,MOGI GUACU,JAMPAC INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,Oleos (L),2022,TGA TECH GESTÃO AMBIENTAL LTDA,449870.0,Litro (L)
TITA SOLUCOES AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ESTORIL CENTER 115 COMBUSTIVEIS LTDA,Oleos (kg),2020,TITA SOLUCOES AMBIENTAIS LTDA,51.0,kilogramas (kg)
TITA SOLUCOES AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ESTORIL CENTER 115 COMBUSTIVEIS LTDA,Oleos (kg),2021,TITA SOLUCOES AMBIENTAIS LTDA,84.0,kilogramas (kg)
TITA SOLUCOES AMBIENTAIS LTDA,SAO PAULO,SAO JOSE DOS CAMPOS,ESTORIL CENTER 115 COMBUSTIVEIS LTDA,Oleos (kg),2022,TITA SOLUCOES AMBIENTAIS LTDA,43.0,kilogramas (kg)
ECOCENTER SOLUÇÕES AMBIENTAIS LTDA ME,SAO PAULO,CRAVINHOS,GM4 AUTO POSTO LTDA,Oleos (kg),2020,CGR GUATAPARÁ - CENTRO DE GERENC DE RESÍDUOS LTDA.,30.0,kilogramas (kg)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,BIOMETAL INDUSTRIA E COMERCIO LTDA,Oleos (L),2021,ATTEND AMBIENTAL S.A.,871.5,Litro (L)
FRANÇOIS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,LIMEIRA,BIOMETAL INDUSTRIA E COMERCIO LTDA,Oleos (L),2021,LUBRASIL LUBRIFICANTES LTDA,350.0,Litro (L)
NOVA RESÍDUOS SOLUÇÕES AMBIENTAIS LTDA,SAO PAULO,RIBEIRAO PRETO,MOCDROL HIDRAULICA LTDA,Oleos (L),2021,RENOVA TRATAMENTO DE RESÍDUOS LTDA,6110.0,Litro (L)
EVOLUC LUBRIFICANTES LTDA,SAO PAULO,PIRACICABA,COOPERATIVA AGRO-PECUÁRIA DE JACUTINGA LTDA,Oleos (L),2021,EVOLUC LUBRIFICANTES LTDA,1450.0,Litro (L)
EVOLUC LUBRIFICANTES LTDA,SAO PAULO,PIRACICABA,SOCIEDADE POSTO ESTRELA LTDA.,Oleos (L),2021,EVOLUC LUBRIFICANTES LTDA,200.0,Litro (L)
PRO COLLECT COLETA DE RESIDUOS LTDA,SAO PAULO,ARARAQUARA,DISCASA-DISTRIBUIDORA SAOCARLENSE DE AUTOMOVEIS LTDA,Oleos (kg),2022,PRO COLLECT COLETA DE RESIDUOS LTDA,263.0,kilogramas (kg)
PRO COLLECT COLETA DE RESIDUOS LTDA,SAO PAULO,ARARAQUARA,DISCASA DISTRIBUIDORA SÃOCARLENSE DE AUTOMÓVEIS LTDA,Oleos (kg),2022,PRO COLLECT COLETA DE RESIDUOS LTDA,287.0,kilogramas (kg)
CRIVELLARO & FILHOS LTDA.,SAO PAULO,VALINHOS,UNILEVER BRASIL INDUSTRIAL LTDA,Oleos (L),2020,CRIVELLARO & FILHOS LTDA.,9370.0,Litro (L)
CRIVELLARO & FILHOS LTDA.,SAO PAULO,VALINHOS,UNILEVER BRASIL INDUSTRIAL LTDA,Oleos (L),2021,CRIVELLARO & FILHOS LTDA.,6150.0,Litro (L)
IDEAL COMERCIO DE TAMBORES LTDA,SAO PAULO,GUARULHOS,NTN DO BRASIL PRODUÇÃO DE SEMI-EIXOS LTDA.,Outros (kg),2020,IDEAL COMERCIO DE TAMBORES LTDA,7870.0,kilogramas (kg)
IDEAL COMERCIO DE TAMBORES LTDA,SAO PAULO,GUARULHOS,A AEROJET BRASILEIRA DE FIBERGLASS LTDA,Outros (kg),2020,IDEAL COMERCIO DE TAMBORES LTDA,3940.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,INCOL-LUB INDUSTRIA E COMERCIO LTDA,Outros (kg),2020,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,1480.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,SABAF DO BRASIL LTDA,Outros (kg),2020,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,675.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,INCOL-LUB INDUSTRIA E COMERCIO LTDA,Outros (kg),2021,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,584.6,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,ICAVEL VEICULOS LTDA,Outros (kg),2021,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,260.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,ICAVEL VEICULOS LTDA,Outros (kg),2021,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,300.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,ICAVEL VEICULOS LTDA,Outros (kg),2021,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,230.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,ICAVEL VEICULOS LTDA,Outros (kg),2021,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,330.0,kilogramas (kg)
ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,SAO PAULO,JUNDIAI,PLÁSTICOS MAUÁ LTDA.,Outros (kg),2021,ATMOSFERA GESTAO E HIGIENIZACAO DE TEXTEIS S.A,825.4,kilogramas (kg)
B-GREEN GESTÃO AMBIENTAL S.A.,SAO PAULO,MOJI MIRIM,MAHLE METAL LEVE S.A. (LIMEIRA),Outros (kg),2022,B-GREEN GESTÃO AMBIENTAL S.A.,12.8,kilogramas (kg)
SUDESTE PAULISTA COM DE METAIS LTDA,SAO PAULO,SOROCABA,AUTOCAM DO BRASIL USINAGEM LTDA.,Outros (kg),2021,VALLOUREC SOLUÇÕES TUBULARES DO BRASIL S.A.,509546.0,kilogramas (kg)
SUDESTE PAULISTA COM DE METAIS LTDA,SAO PAULO,SOROCABA,AUTOCAM DO BRASIL USINAGEM LTDA.,Outros (kg),2022,MODELO INDUSTRIA E COMERCIO EIRELI,356.25,kilogramas (kg)
SUDESTE PAULISTA COM DE METAIS LTDA,SAO PAULO,SOROCABA,AUTOCAM DO BRASIL USINAGEM LTDA.,Outros (kg),2022,MOXBA METALURGICA DO BRASIL LTDA,18185.0,kilogramas (kg)
SUDESTE PAULISTA COM DE METAIS LTDA,SAO PAULO,SOROCABA,AUTOCAM DO BRASIL USINAGEM LTDA.,Outros (kg),2022,METALÚRGICA METALVIC LTDA,1470.05,kilogramas (kg)
LORENE IMPORTAÇÃO E EXPORTAÇÃO LTDA,SAO PAULO,SAO PAULO,AMBE GERENCIAMENTO DE RESÍDUOS TECNOLÓGICOS LTDA.,Outros (kg),2020,LORENE IMPORTAÇÃO E EXPORTAÇÃO LTDA,18372.0,kilogramas (kg)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,RAIZEN COMBUSTIVEIS S.A.,Outros (kg),2020,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,786.0,kilogramas (kg)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,RAIZEN COMBUSTIVEIS S.A.,Outros (kg),2020,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,551.0,kilogramas (kg)
PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,SAO PAULO,MERIDIANO,AUTO POSTO ANDRADE AGUA DOCE LTDA.,Outros (kg),2022,PC DE ARAUJO COLETA DE RESÍDUOS EIRELI-ME,228.7,kilogramas (kg)
CARMOCAL DO BRASIL LTDA,SAO PAULO,GUARULHOS,THE VALSPAR CORPORATION LTDA.,Outros (kg),2022,CARMOCAL DO BRASIL LTDA,52060.0,kilogramas (kg)
SAN LIEN EXP & IMP LTDA,SAO PAULO,SAO PAULO,ULIANA INDUSTRIA METALÚRGICA LTDA,Outros (kg),2022,SAN LIEN EXP & IMP LTDA,269.0,kilogramas (kg)
PREMIUM AMBIENTAL S/A,SAO PAULO,MOJI MIRIM,COMPANHIA SIDERÚRGICA NACIONAL,Outros (kg),2020,PREMIUM AMBIENTAL S/A,1889760.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,APRAVEL VEICULOS LTDA,Outros (kg),2020,CENTRAL DE TRATAMENTO DE RESÍDUOS BURITI S.A.,2400.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO AQUARIUS DE PRESIDENTE PRUDENTE LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,1920.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO DOM PEDRO II DE IBITINGA LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,2160.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO CASTELO BRANCO DE ADAMANTINA LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,2160.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO OLAVO BILAC LTDA,Outros (kg),2020,CENTRAL DE TRATAMENTO DE RESÍDUOS BURITI S.A.,980.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO RODOVIARIA DE LINS LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,2160.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,POSTO KEIZY LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,2160.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO MATSUBARA LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,2160.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,TEREOS ACUCAR E ENERGIA BRASIL S.A.,Outros (kg),2020,MEJAN & MEJAN LTDA.,48111.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,PÉ COM PÉ CALÇADOS LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,2035.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO RINÓPOLIS II LTDA,Outros (kg),2020,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO KAJUBI DE INDIAPORA LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO VENDRAME LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO MATSUBARA LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,480.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO AQUARIUS DE PRESIDENTE PRUDENTE LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,1680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO DOM PEDRO II DE IBITINGA LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,1680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO OLAVO BILAC LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,1680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO PERNAMBUCO DE LINS LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,280.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO RODOVIARIA DE LINS LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,1680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO CASTELO BRANCO DE ADAMANTINA LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,1680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,ASTER PETRÓLEO LTDA.,Outros (L),2021,MEJAN & MEJAN LTDA.,10883.0,Litro (L)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,TEREOS ACUCAR E ENERGIA BRASIL S.A.,Outros (UN),2021,MEJAN & MEJAN LTDA.,510.0,Unidade (UN)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,PÉ COM PÉ CALÇADOS LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,1908.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,POSTO CAFELANDIA PETRO LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,CAFELANDIA TRANSPORTADORA LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO RINÓPOLIS II LTDA,Outros (kg),2021,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,CORBION PRODUTOS RENOVAVEIS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1840.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,CORBION PRODUTOS RENOVAVEIS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1540.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,CORBION PRODUTOS RENOVAVEIS LTDA,Outros (L),2022,MEJAN & MEJAN LTDA.,4740.0,Litro (L)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,CORBION PRODUTOS RENOVAVEIS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,157120.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,TEREOS ACUCAR E ENERGIA BRASIL S.A.,Outros (kg),2022,MEJAN & MEJAN LTDA.,72296.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,TEREOS ACUCAR E ENERGIA BRASIL S.A.,Outros (kg),2022,MEJAN & MEJAN LTDA.,145766.6,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,POSTO SEBASTIANOPOLIS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1280.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,APRAVEL VEICULOS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1540.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,APRAVEL VEICULOS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,APRAVEL VEICULOS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1600.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,APRAVEL VEICULOS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1100.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,APRAVEL VEICULOS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,3600.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,ECO POSTO 27 LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,1040.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,ROMA CONSTRUÇÕES METÁLICAS E COMÉRCIO LTDA.,Outros (kg),2022,MEJAN & MEJAN LTDA.,583.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,ROMA CONSTRUÇÕES METÁLICAS E COMÉRCIO LTDA.,Outros (kg),2022,MEJAN & MEJAN LTDA.,283.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,SS AGRO IMPLEMENTOS RODOVIARIOS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,72.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,AUTO POSTO SANTA SALETE LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,GALA - IBB INDUSTRIA BRASILEIRA DE BRINQUEDOS E EMBALAGENS LTDA,Outros (UN),2022,MEJAN & MEJAN LTDA.,177.0,Unidade (UN)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,GALA - IBB INDUSTRIA BRASILEIRA DE BRINQUEDOS E EMBALAGENS LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,2684.5,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,C. R. V. METALÚRGICA LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,8680.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,C. R. V. METALÚRGICA LTDA,Outros (UN),2022,MEJAN & MEJAN LTDA.,23.0,Unidade (UN)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,C. R. V. METALÚRGICA LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,800.0,kilogramas (kg)
MEJAN & MEJAN LTDA.,SAO PAULO,VOTUPORANGA,POSTO CAFELANDIA PETRO LTDA,Outros (kg),2022,MEJAN & MEJAN LTDA.,960.0,kilogramas (kg)
INSTITUTO NACIONAL DE PROC. DE EMBALAGENS VAZIAS,SAO PAULO,TAUBATE,MALTERIA SOUFFLET BRASL LTDA,Outros (kg),2022,INSTITUTO NACIONAL DE PROC. DE EMBALAGENS VAZIAS,321.83,kilogramas (kg)
INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,SAO PAULO,ARARAQUARA,SÃO MARTINHO S/A,Outros (kg),2021,INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,34060.0,kilogramas (kg)
INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,SAO PAULO,ARARAQUARA,ASACIA - ASSOCIACAO DAS REVENDAS DE AGROTOXICOS DE CASA BRANCA.,Outros (kg),2021,INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,4621.0,kilogramas (kg)
INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,SAO PAULO,ARARAQUARA,ASSEMA ASSOCIAÇÃO PRÓ MEIO AMBIENTE SERRA DA MANTIQUEIRA.,Outros (kg),2021,INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,160.0,kilogramas (kg)
INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,SAO PAULO,ARARAQUARA,A.R.A.S.J.R.P. - ASSOCIACAO DAS REVENDAS DE AGROTOXICOS DE SAO JOSE DO RIO PARDO E REGIAO.,Outros (kg),2021,INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,300.0,kilogramas (kg)
INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,SAO PAULO,ARARAQUARA,SÃO MARTINHO S/A,Outros (kg),2022,INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,11720.0,kilogramas (kg)
ASACIA - ASSOCIACAO DAS REVENDAS DE AGROTOXICOS DE CASA BRANCA.,SAO PAULO,CASA BRANCA,ASACIA - ASSOCIACAO DAS REVENDAS DE AGROTOXICOS DE CASA BRANCA.,Outros (kg),2021,INSTITUTO NACIONAL DE PROCESSAMENTO DE EMBLALAGENS VAZIAS,1010.0,kilogramas (kg)
ARIA - ASSOCIAÇÃO DE REVENDEDORES DE INSUMOS AGROPE,SAO PAULO,SAO JOSE DO RIO PRETO,OUROESTE BIOENERGIA LTDA,Outros (kg),2021,ARIA - ASSOCIAÇÃO DE REVENDEDORES DE INSUMOS AGROPE,8491.0,kilogramas (kg)
CHEIRO VERDE COMÉRCIO DE MATERIAL RECICLAVEL AMBIENTAL LTDA,SAO PAULO,BAURU,TRANSBRASILIANA CONCESSIONÁRIA DE RODOVIA S.A.,Outros (kg),2020,CHEIRO VERDE COMÉRCIO DE MATERIAL RECICLAVEL AMBIENTAL LTDA,84.95,kilogramas (kg)
CHEIRO VERDE COMÉRCIO DE MATERIAL RECICLAVEL AMBIENTAL LTDA,SAO PAULO,BAURU,KLINGELE PAPER NOVA CAMPINA LTDA,Outros (kg),2022,CHEIRO VERDE COMÉRCIO DE MATERIAL RECICLAVEL AMBIENTAL LTDA,13.0,kilogramas (kg)
